timestamp,price,close,open,high,low,volume,daily_return,log_return,weekly_return,monthly_return,ma_7,ma_14,ma_30,ma_50,ma_200,ma_20,ema_12,ema_26,volatility_7,volatility_14,volatility_30,annualized_volatility,price_volatility_7,price_volatility_30,bb_upper,bb_lower,bb_width,price_to_ma_7,price_to_ma_30,macd,macd_signal,macd_histogram,rsi,volume_ma_7,volume_ratio,daily_range,range_to_close,close_lag_1,close_lag_7,volume_lag_1
2024-06-23 00:00:00,64239.90348813148,64239.90348813148,64239.90348813148,64239.90348813148,64239.90348813148,,0.0026264232458665937,0.002622980223571624,-0.029469249660728614,,65178.35977300424,,,,,,65217.639446683745,65499.44245159142,0.009077138576345463,,,,1000.3626035295841,,,,,0.985601719832455,,-281.80300490767695,-173.14071618891484,-108.66228871876211,,,,0.0,0.0,64071.624284709695,66190.4874891135,
2024-06-24 00:00:00,63221.35738437477,63221.35738437477,63221.35738437477,63221.35738437477,63221.35738437477,,-0.015855349221452153,-0.015982389910012447,-0.05095178314175097,,64693.47685344097,,,,,,64862.70704951889,65219.54380663801,0.008614261183234318,,,,1010.1938360203536,,,,,0.9772447000738391,,-356.8367571191193,-212.59092186622826,-144.24583525289103,,,,0.0,0.0,64239.90348813148,66615.53782131766,
2024-06-25 00:00:00,60363.23497529626,60363.23497529626,60363.23497529626,60363.23497529626,60363.23497529626,,-0.045208178491037865,-0.04626195021296385,-0.09174117241054203,,63822.45485289764,,,,,,64081.42776481586,64650.62810299604,0.01625517477449174,,,,1655.3554755916166,,,,,0.9457993290045891,,-569.2003381801769,-288.06186405373677,-281.13847412644014,,,,0.0,0.0,63221.35738437477,66460.38897909952,
2024-06-26 00:00:00,61770.413870095355,61770.413870095355,61770.413870095355,61770.413870095355,61770.413870095355,,0.02331185357072041,0.023044282714664355,-0.0512814633624431,,63345.469004026905,64909.28053626504,,,,,63687.93588507749,64327.14576788418,0.02091637598171973,,,,1703.1082194787043,,,,,0.975135472849188,,-639.2098828066955,-361.52229157392213,-277.6875912327734,20.158398772204848,,,0.0,0.0,60363.23497529626,65109.314812190474,
2024-06-27 00:00:00,60749.89619402014,60749.89619402014,60749.89619402014,60749.89619402014,60749.89619402014,,-0.016521140334616935,-0.01665913638619661,-0.06404815559344401,,62751.58637351504,64375.37885905077,,,,,63195.76393934114,63940.17499025723,0.02108176952485059,0.01621698603765109,,,1790.3898896932815,,,,,0.9681013613332374,,-744.4110509160892,-440.89263928918945,-303.5184116268997,18.420084897885275,,,0.0,0.0,61770.413870095355,64907.07460760319,
2024-06-28 00:00:00,61562.64532550036,61562.64532550036,61562.64532550036,61562.64532550036,61562.64532550036,,0.013378609386993867,0.013289906067997414,-0.050613703005459976,,62282.725074589725,64008.402313326245,,,,,62925.87821199059,63691.46585638367,0.02265582405661829,0.016614299762491846,,,1566.669640408605,,,,,0.9884385317401093,,-765.5876443930829,-507.7124507988164,-257.8751935942665,26.9051979285516,,,0.0,0.0,60749.89619402014,64844.67441797763,
2024-06-29 00:00:00,60317.09697945116,60317.09697945116,60317.09697945116,60317.09697945116,60317.09697945116,,-0.02023220963725003,-0.020439684003715267,-0.05859890937952272,,61746.36403098136,63601.68933063437,,,,,62499.62087814112,63348.93794745307,0.023158500874489032,0.017037433948906697,,,1493.1216635957683,,,,,0.9768526119074304,,-849.3170693119537,-577.6072658157713,-271.7098034961824,25.62364720321183,,,0.0,0.0,61562.64532550036,64071.624284709695,
2024-06-30 00:00:00,60864.44316193428,60864.44316193428,60864.44316193428,60864.44316193428,60864.44316193428,,0.009074478214188275,0.009033552536546441,-0.052544604566861275,,61264.15541295319,63221.25759297871,,,,,62234.97047249476,63103.47424293502,0.023787882136541465,0.017377164457753152,,,1025.4139935968885,,,,,0.9934755935452855,,-868.5037704402639,-636.8538584710917,-231.6499119691722,27.89518967253119,,,0.0,0.0,60317.09697945116,64239.90348813148,
2024-07-01 00:00:00,62734.39383945474,62734.39383945474,62734.39383945474,62734.39383945474,62734.39383945474,,0.030723203571341617,0.030260695246659322,-0.00770251644486819,,61194.58919225033,62944.033022845644,,,,,62315.15952681141,63067.889551486005,0.02729615718260789,0.019747472670834536,,,876.1590808723995,,,,,1.0251624313118097,,-752.7300246745945,-660.3679657105168,-92.36205896407762,35.61703153258486,,,0.0,0.0,60864.44316193428,63221.35738437477,
2024-07-02 00:00:00,62819.82226921849,62819.82226921849,62819.82226921849,62819.82226921849,62819.82226921849,,0.0013617479110801245,0.0013608215732571606,0.0406967468679833,,61545.53023423922,62683.992543568434,,,,63888.91126386449,62395.64917326408,63044.49492126777,0.019111779628918763,0.01979745414945683,,,974.1700592238559,,68726.38673215543,59051.43579557354,9674.950936581889,1.0207048672767849,,-648.8457480036886,-658.0366438581739,9.190895854485234,36.4384979636732,,,0.0,0.0,62734.39383945474,60363.23497529626,
2024-07-03 00:00:00,62042.5650371006,62042.5650371006,62042.5650371006,62042.5650371006,62042.5650371006,,-0.012372802151316309,-0.012449982553857436,0.004405849822822772,,61584.40897238283,62464.93898820487,,,,63579.813531968524,62339.65124781892,62951.87925922962,0.01843138393489543,0.019397648426031592,,,989.943927482036,,68024.94613296134,59134.68093097571,8890.265201985632,1.0074394813941177,,-612.2280114107052,-648.789628707717,36.56161729701182,38.0658350356105,,,0.0,0.0,62819.82226921849,61770.413870095355,
2024-07-04 00:00:00,60244.68076433092,60244.68076433092,60244.68076433092,60244.68076433092,60244.68076433092,,-0.02897823891862894,-0.029406399941552717,-0.008316317579797783,,61512.23533957008,62131.91085654256,,,,63257.03172190288,62008.96703982487,62706.14567782685,0.020825381527098084,0.02057791096209567,,,1075.633978842014,,67685.59986883134,58828.46357497442,8857.136293856922,0.979393456143452,,-697.1786380019767,-658.5393709666631,-38.63926703531354,33.86073705375463,,,0.0,0.0,62042.5650371006,60749.89619402014,
2024-07-05 00:00:00,57189.17412408636,57189.17412408636,57189.17412408636,57189.17412408636,57189.17412408636,,-0.050718280875240884,-0.05204966549590381,-0.07104098887060695,,60887.45373936808,61585.08940697891,,,,62815.93649125033,61251.21001604994,62213.591636757366,0.026707047307969328,0.023843520093796162,,,1953.4492361426783,,67810.68838998562,57821.18459251504,9989.503797470577,0.939260399505087,,-962.3816207074269,-719.6686645738812,-242.71295613354573,28.04857514948435,,,0.0,0.0,60244.68076433092,61562.64532550036,
2024-07-06 00:00:00,56739.86285107204,56739.86285107204,56739.86285107204,56739.86285107204,56739.86285107204,,-0.007856579149743137,-0.007887604677562436,-0.05930713359095874,,60376.42029245677,61061.39216171907,,,,62343.40525934826,60544.32946046653,61732.21793079897,0.026336455356941076,0.023825576647125174,,,2514.7862919533122,,67763.9549917793,56922.85552691722,10841.099464862084,0.939768581446703,,-1187.8884703324438,-813.7569450678293,-374.13152526461454,28.579170681949876,,,0.0,0.0,57189.17412408636,60317.09697945116,
2024-07-07 00:00:00,58230.4841542266,58230.4841542266,58230.4841542266,58230.4841542266,58230.4841542266,,0.02627114744825998,0.02593198809911748,-0.04327582527453411,,60000.140434212815,60632.147923583005,,,,61924.1525759937,60182.80221961962,61428.47890787829,0.028913587156435053,0.025448290523045897,,,2624.2672130001815,,67249.67709769242,56598.62805429498,10651.049043397434,0.9705057977001478,,-1245.6766882586744,-900.4684806253542,-345.20820763332017,33.70191587619746,,,0.0,0.0,56739.86285107204,60864.44316193428,
2024-07-08 00:00:00,55880.3753776708,55880.3753776708,55880.3753776708,55880.3753776708,55880.3753776708,,-0.04035873667701961,-0.04119574839609616,-0.10925455786381288,,59020.99493967226,60107.792065961294,,,,61395.151895922274,59512.177508274835,60953.257504008434,0.02625145439841493,0.02692700768373322,,,2711.2700459391385,,66921.52354325402,55868.78024859053,11052.743294663494,0.9467880952326946,,-1441.0799957335985,-1008.9185538812485,-432.16144185235,31.431717710016798,,,0.0,0.0,58230.4841542266,62734.39383945474,
2024-07-09 00:00:00,56665.140733520275,56665.140733520275,56665.140733520275,56665.140733520275,56665.140733520275,,0.01404366650269595,0.01394596785390688,-0.09797355855802847,,58141.7547202868,59843.64247726301,,,,60972.94319198876,59069.30315620339,60590.16480495578,0.028033939002319406,0.02531095793950225,,,2229.1040049491826,,66593.98481975948,55351.901564218024,11242.08325554146,0.9746032091072871,,-1520.8616487523905,-1111.555333360987,-409.30631539140336,39.549966554885536,,,0.0,0.0,55880.3753776708,62819.82226921849,
2024-07-10 00:00:00,57988.30351208401,57988.30351208401,57988.30351208401,57988.30351208401,57988.30351208401,,0.02335056017572046,0.0230821068372404,-0.06534645243297399,,57562.57450242729,59573.49173740506,,,,60627.004637212805,58901.43398166237,60372.16519264621,0.03147915703620352,0.025314196793487377,,,1430.180994460869,,66077.61989964062,55176.389374784994,10901.230524855622,1.007395934134926,,-1470.7312109838385,-1183.5297276112537,-287.2014833725848,39.261566131985234,,,0.0,0.0,56665.140733520275,62042.5650371006,
2024-07-11 00:00:00,57704.202284462874,57704.202284462874,57704.202284462874,57704.202284462874,57704.202284462874,,-0.004899285035333545,-0.0049113258760345845,-0.0421693408884688,,57199.64900530328,59355.94217243668,,,,60269.98103053706,58715.78323023015,60150.77729694194,0.030246369145295535,0.02506852070465195,,,834.3526507384122,,65487.83398905698,55052.12807201715,10435.705917039828,1.0088209156512973,,-1434.9940667117917,-1233.9005404889522,-201.0935262228395,40.975048756673274,,,0.0,0.0,57988.30351208401,60244.68076433092,
2024-07-12 00:00:00,57388.192479166675,57388.192479166675,57388.192479166675,57388.192479166675,57388.192479166675,,-0.005476374211680013,-0.0054914245215018,0.0034800005093358344,,57228.08019888618,59057.76696912712,61928.373553167025,,,59935.8094402599,58510.16909097914,59923.56126094414,0.022998242847348825,0.024601498794387493,,,837.3217883810071,3582.49353015746,64981.75102778374,54889.86785273606,10091.883175047682,1.0027977922677829,0.9266865765479455,-1413.3921699649945,-1269.8433614413425,-143.54880852365204,37.255137510489945,,,0.0,0.0,57704.202284462874,57189.17412408636,
2024-07-13 00:00:00,57899.28895749592,57899.28895749592,57899.28895749592,57899.28895749592,57899.28895749592,,0.008905951838695358,0.008866527749412816,0.020434066072156032,-0.15134193346771962,57393.71249980388,58885.06639613032,61584.199195916226,,,59618.77871372813,58415.65490111047,59758.4194692528,0.022827841354673088,0.024420011041315828,0.020303259591800682,0.3878932298571308,839.3224716958779,3450.2969585373135,64310.41228334355,54927.14514411271,9383.26713923084,1.0088089171386807,0.9401646804450993,-1342.764568142331,-1284.4420606329406,-58.322507509390334,42.271694976253116,,,0.0,0.0,57388.192479166675,56739.86285107204,
2024-07-14 00:00:00,59152.71913887286,59152.71913887286,59152.71913887286,59152.71913887286,59152.71913887286,,0.021648455515526077,0.021417455617178675,0.015837666439517673,-0.11315685097356531,57525.46035475334,58762.800394483085,61332.61260169053,,,59415.34680145304,58529.59270773581,59709.37411141623,0.022101784513214675,0.025105519408494457,0.020612766510433846,0.3938063512349528,1040.768013105301,3337.7180092191966,63791.48350095132,55039.210101954755,8752.273398996564,1.0282876273233519,0.9644578411003873,-1179.7814036804266,-1263.4933319496317,83.71192826920515,44.76493272217169,,,0.0,0.0,57899.28895749592,58230.4841542266,
2024-07-15 00:00:00,60942.32773996293,60942.32773996293,60942.32773996293,60942.32773996293,60942.32773996293,,0.03025403780489966,0.029805410476767453,0.0905855110686109,-0.07678636819977858,58248.596406509365,58634.795673090804,61163.654235118054,,,59444.30143968637,58902.28647819687,59808.52599596672,0.013891272524340519,0.025059123635093588,0.021481954828888823,0.4104121707426611,1402.8177740687988,3218.9008231374028,63854.37675436157,55034.22612501118,8820.150629350392,1.0462454290684424,0.9963814049712542,-906.239517769849,-1191.9972530900352,285.75773532018616,44.49215055795732,,,0.0,0.0,59152.71913887286,55880.3753776708,
2024-07-16 00:00:00,64835.48973321571,64835.48973321571,64835.48973321571,64835.48973321571,64835.48973321571,,0.06388272548210927,0.06192516443318526,0.14418651209423827,-0.02047118562347261,59415.789120751564,58778.77192051918,61118.48764325479,,,59597.55523284238,59818.214055081065,60210.2367664038,0.02393081108254387,0.03061566045099381,0.02465589304321505,0.47105017518501996,2681.7545950144395,3154.8018982433978,64530.068374934104,54665.042090750656,9865.026284183448,1.091216504782081,1.060816329613011,-392.02271132273745,-1031.9211765227587,639.8984652000213,55.02008582800706,,,0.0,0.0,60942.32773996293,56665.140733520275,
2024-07-17 00:00:00,65162.23625234354,65162.23625234354,65162.23625234354,65162.23625234354,65162.23625234354,,0.005039624447541247,0.005026968044789392,0.12371344401831963,-0.021816255133634166,60440.636655074355,59001.60557875082,61070.04425762232,,,59818.17223575855,60642.7532954743,60603.660583067176,0.02445601449489702,0.030308704752755867,0.02464400472567033,0.4708230491972376,3336.230368751086,3077.697386048842,65328.55202835829,54307.79244315882,11020.75958519947,1.078119620483395,1.0670081714278512,39.092712407124054,-817.6314725057679,856.7241849128919,57.94799826261383,,,0.0,0.0,64835.48973321571,57988.30351208401,
2024-07-18 00:00:00,64136.31384360687,64136.31384360687,64136.31384360687,64136.31384360687,64136.31384360687,,-0.015744125244010032,-0.015869380412079817,0.11146695222361425,-0.03496932791385743,61359.50973495207,59279.57937012768,60992.57508643924,,,59946.85566166389,61181.54117336536,60882.82089894435,0.026348554077637067,0.029395800108146918,0.0248006429045078,0.4738156174020367,3342.7100058428073,2964.50591095035,65741.63240285759,54152.07892047019,11589.553482387404,1.0452546658317423,1.051542974742619,298.72027442100807,-594.2886442288104,893.0089186498185,60.32068864854918,,,0.0,0.0,65162.23625234354,57704.202284462874,
2024-07-19 00:00:00,63959.56900809379,63959.56900809379,63959.56900809379,63959.56900809379,63959.56900809379,,-0.002755768533003966,-0.0027595726535655407,0.11450746651957533,-0.017658699180188808,62298.27781051309,59763.17900469963,60954.250226302676,,,60128.97926309602,61609.81589565843,61124.75700538475,0.026005375192957113,0.024862909272447435,0.024531723233415514,0.46867791429971173,2940.01729243421,2916.492973679586,66195.3444745598,54062.61405163225,12132.730422927547,1.0266667274917887,1.0493044992044587,485.0588902736781,-378.3630798468319,863.42197012051,71.19087084210764,,,0.0,0.0,64136.31384360687,57388.192479166675,
2024-07-20 00:00:00,66689.54880734957,66689.54880734957,66689.54880734957,66689.54880734957,66689.54880734957,,0.04268289861225161,0.04179710161652692,0.15181982383767445,0.027461940174046573,63554.029217635034,60473.87085871946,61013.66603296089,,,60420.23454536678,62392.68340028249,61560.351059650995,0.027579484708806536,0.025979397346432793,0.025745713388308104,0.49187116364309375,2606.2740627870594,3016.248690824294,67157.5198097359,53682.94928099766,13474.570528738237,1.0493362832901945,1.0930264175786855,832.3323406314958,-136.17369498387862,968.5060356153743,77.25126050383484,,,0.0,0.0,63959.56900809379,57899.28895749592,
2024-07-21 00:00:00,67206.06470614894,67206.06470614894,67206.06470614894,67206.06470614894,67206.06470614894,,0.007745080121796422,0.007715240960845735,0.13614497667248804,0.03641610216052893,64704.50715581734,61114.98375528534,61092.3790425666,,,60643.81808870148,63134.301859531,62000.42988887644,0.02799854705053834,0.025661920397482885,0.025769299522819946,0.49232177611023364,2059.7986688987035,3147.6221606885697,67975.07311444923,53312.56306295373,14662.510051495497,1.0386612565382425,1.1000728038324155,1133.8719706545598,117.8776496637681,1015.9943209907917,75.96897271319165,,,0.0,0.0,66689.54880734957,59152.71913887286,
2024-07-22 00:00:00,68088.13996324532,68088.13996324532,68088.13996324532,68088.13996324532,68088.13996324532,,0.013124935390178782,0.013039549734998287,0.11725532135518568,0.06268790160036808,65725.33747342911,61986.96693996923,61226.26289851779,,,60907.233973402836,63897.386993208194,62473.13021295543,0.027568650397902152,0.021061861178456164,0.025724713684904987,0.4914699648729038,1605.040944198303,3357.160411189112,68915.0571431675,52899.410803638166,16015.64633952934,1.035949644089259,1.1120740796494646,1424.2567802527628,379.18820991279466,1045.0685703399681,88.59962267750741,,,0.0,0.0,67206.06470614894,60942.32773996293,
2024-07-23 00:00:00,67607.71339918874,67607.71339918874,67607.71339918874,67607.71339918874,67607.71339918874,,-0.007055950776683417,-0.007080961717449139,0.04275781176914273,0.05242551324317413,66121.36942571096,62768.57927323127,61338.523228886355,,,61185.49139150723,64468.81231401953,62870.401918781004,0.01879779314689164,0.02183128889061501,0.025781778605297345,0.49256018864620726,1688.7154669470438,3514.050929915307,69728.30931323631,52642.67346977814,17085.63584345817,1.0224790258639112,1.1022064086366854,1598.4103952385267,623.0585797237727,975.351815514754,85.27817757493901,,,0.0,0.0,68088.13996324532,64835.48973321571,
2024-07-24 00:00:00,65942.41746522837,65942.41746522837,65942.41746522837,65942.41746522837,65942.41746522837,,-0.02463174466687923,-0.024940181516580548,0.011972904211935642,0.04304020339693171,66232.82388469452,63336.73026988444,61429.225231581484,,,61470.3782265521,64695.724376220445,63107.30790904983,0.02213798474486306,0.023747937927823252,0.02604016798621174,0.49749671083716346,1639.9030588601101,3598.428949755341,70257.61498241601,52683.14147068819,17574.473511727818,0.9956153701075509,1.0734697892840523,1588.4164671706167,816.1465833238638,772.2698838467529,75.090076314761,,,0.0,0.0,67607.71339918874,65162.23625234354,
2024-07-25 00:00:00,65403.53513022529,65403.53513022529,65403.53513022529,65403.53513022529,65403.53513022529,,-0.00817201364034359,-0.008205587580049861,0.019758249432739072,0.08349950358014735,66413.85549706858,63886.68261601032,61597.235236745786,,,61881.096276859054,64804.70106683272,63283.84980324363,0.021300783258924,0.023915884864059187,0.024574681160793577,0.4694986243499036,1425.8711154886416,3664.009577684676,70593.35013827214,53168.842415445964,17424.50772282618,0.9847875061719932,1.06179335612792,1520.8512635890875,957.09711197281,563.7541516162775,73.90221740450768,,,0.0,0.0,65942.41746522837,64136.31384360687,
2024-07-26 00:00:00,65749.96361965332,65749.96361965332,65749.96361965332,65749.96361965332,65749.96361965332,,0.005296785391466274,0.005282806763194034,0.02799259968954715,0.06442485164381528,66669.6261558628,64483.951983187944,61729.88689506438,,,62331.60131528812,64950.21954852259,63472.921989942326,0.02115564197055599,0.023576644759359514,0.024278732925401544,0.4638445412516855,1013.0770350391592,3741.709399528614,70854.23684139796,53808.965789178284,17045.271052219672,0.9862056743192251,1.0651236690490415,1477.2975585802633,1061.142866083977,416.1546924962863,75.90979101364005,,,0.0,0.0,65403.53513022529,63959.56900809379,
2024-07-27 00:00:00,67920.2964857025,67920.2964857025,67920.2964857025,67920.2964857025,67920.2964857025,,0.03300888314713002,0.03247578946851361,0.01845488086758973,0.11803148220668369,66845.44725277035,65199.7382352027,61968.90023812046,,,62816.09193186192,65407.40295280423,63813.01141849775,0.018347945419485045,0.024356504367792426,0.024631516241845695,0.47058445704877727,1118.4318209452153,3902.5113729586133,71457.94213659443,54174.2417271294,17283.700409465026,1.016079617641987,1.0960384358075312,1594.39153430648,1167.7972451818616,426.5942891246184,78.1559338728525,,,0.0,0.0,65749.96361965332,66689.54880734957,
2024-07-28 00:00:00,68055.40838968738,68055.40838968738,68055.40838968738,68055.40838968738,68055.40838968738,,0.001989271410399507,0.0019872954301008525,0.012637902356760433,0.10546595309311058,66966.78206470443,65835.64461026088,62185.32567359336,,,63424.84358246274,65814.97584995496,64136.650953811804,0.018215772580435108,0.024307805988304024,0.024569961704848164,0.46940845927066804,1206.665134276813,4056.215302460561,71717.7978836549,55131.88928127057,16585.908602384334,1.016256213773735,1.0943965903934585,1678.32489614316,1269.9063333565553,408.41856278660475,76.69114545088871,,,0.0,0.0,67920.2964857025,67206.06470614894,
2024-07-29 00:00:00,68242.2474440493,68242.2474440493,68242.2474440493,68242.2474440493,68242.2474440493,,0.0027453961232892787,0.0027416344067142735,0.002263352779017902,0.13139144391014157,66988.79741910499,66357.06744626704,62449.49735574664,,,64003.6989179892,66188.54762504135,64449.16284660479,0.017564085506444185,0.02367729382847553,0.024154817447763828,0.4614771393755063,1231.6804336729886,4186.3325129801115,71917.5044410266,56089.893394951796,15827.611046074802,1.0187113379137454,1.092758954572588,1739.384778436557,1363.8046398753158,375.58013856124126,74.21286678102717,,,0.0,0.0,68055.40838968738,68088.13996324532,
2024-07-30 00:00:00,66770.32091848266,66770.32091848266,66770.32091848266,66770.32091848266,66770.32091848266,,-0.02156913906995006,-0.02180515286413285,-0.012386049440271885,0.09703329973520591,66869.16992186126,66495.26967378611,62646.35994763158,,,64442.79978830912,66278.08069027353,64625.48546298526,0.01936286139615629,0.01877151804532724,0.02459444063778535,0.46987612862777445,1201.8541209592859,4247.638250183593,71913.40934190874,56972.1902347095,14941.219107199242,0.9985217551901105,1.065829219356056,1652.5952272882714,1421.564045435693,231.03118185257836,57.64560286706102,,,0.0,0.0,68242.2474440493,67607.71339918874,
2024-07-31 00:00:00,66219.05102486102,66219.05102486102,66219.05102486102,66219.05102486102,66219.05102486102,,-0.00825621153288536,-0.008290482811632487,0.004195077618719845,0.05554619997323895,66908.68900180879,66570.75644325165,62762.51518714512,,,64868.542225329045,66268.99667226864,64746.30956419659,0.01695915789015431,0.01895575350809875,0.024125415621313255,0.4609154182698855,1170.4395277703234,4297.481623420505,71662.01856074009,58075.065889918,13586.952670822095,0.9896928487579675,1.0550732523610504,1522.6871080720448,1441.7890187885455,80.8980892834993,54.10325805220979,,,0.0,0.0,66770.32091848266,65942.41746522837,
2024-08-01 00:00:00,64679.778647032515,64679.778647032515,64679.778647032515,64679.778647032515,64679.778647032515,,-0.023245159119701153,-0.02351958894938563,-0.011066014730728213,0.029607794333499582,66805.29521849552,66609.57535778206,62824.51373307225,63250.27274538915,,65233.121533722326,66024.44393617204,64741.27398334001,0.019098406825080922,0.019571043279348416,0.02456509502201335,0.46931548142565993,1344.5751125972008,4311.7297964391,71048.53501570298,59417.708051741676,11630.826963961299,0.9681834117413713,1.0295309076619819,1283.1699528320314,1410.0647528133884,-126.89479998135698,52.02920123452003,,,0.0,0.0,66219.05102486102,65403.53513022529,
2024-08-02 00:00:00,65357.52960767435,65357.52960767435,65357.52960767435,65357.52960767435,65357.52960767435,,0.010478560298426753,0.010424040712583951,-0.005968581431453068,0.053430488707090884,66749.23321678424,66709.42968632352,62935.01255209138,63192.93294404224,,65606.03356623124,65921.82125983307,64787.841885971575,0.019498944698524166,0.019706321743459886,0.024481833149513573,0.46772476558508946,1402.8300707620256,4333.421946696589,70287.22821297546,60924.83891948703,9362.389293488428,0.9791502682197112,1.0384923583446948,1133.9793738614972,1354.8470465482594,-220.86767268676226,55.03149203023592,,,0.0,0.0,64679.778647032515,65749.96361965332,
2024-08-03 00:00:00,61407.29547397454,61407.29547397454,61407.29547397454,61407.29547397454,61407.29547397454,,-0.060440383187860935,-0.062344006248148676,-0.09589182245544203,0.019298213467038083,65818.80450082311,66332.12587679674,62973.76637574616,63087.07251420884,,65718.76238298634,65227.16157461074,64532.76842091379,0.024040651260100424,0.022318790377343637,0.026450456602466425,0.5053352638445295,2342.100899636026,4313.686341979113,69818.04343727745,61619.48132869525,8198.562108582199,0.9329749444660089,0.9751250244042107,694.393153696954,1222.7550613989197,-528.3619077019657,32.523402809132364,,,0.0,0.0,65357.52960767435,67920.2964857025,
2024-08-04 00:00:00,60738.7449250574,60738.7449250574,60738.7449250574,60738.7449250574,60738.7449250574,,-0.010887151823849361,-0.010946850556123641,-0.1075103895157683,0.06206718063928229,64773.56686301882,65870.17446386162,63092.0854024452,62981.62583796726,,65708.58324224105,64536.53729544123,64246.89103179831,0.023083072293230453,0.022012560403858693,0.02470843975998962,0.47205407879940836,2770.9678226726473,4196.643311591494,69858.50202911688,61558.664455365215,8299.837573751662,0.937708819610102,0.9626999097846178,289.64626364292053,1036.1319380977184,-746.4856744547978,28.815672027217516,,,0.0,0.0,61407.29547397454,68055.40838968738,
