timestamp,price,close,open,high,low,volume,daily_return,log_return,weekly_return,monthly_return,ma_7,ma_14,ma_30,ma_50,ma_200,ma_20,ema_12,ema_26,volatility_7,volatility_14,volatility_30,annualized_volatility,price_volatility_7,price_volatility_30,bb_upper,bb_lower,bb_width,price_to_ma_7,price_to_ma_30,macd,macd_signal,macd_histogram,rsi,volume_ma_7,volume_ratio,daily_range,range_to_close,close_lag_1,close_lag_7,volume_lag_1
2024-06-13 00:00:00,3559.4475336257624,3559.4475336257624,3559.4475336257624,3559.4475336257624,3559.4475336257624,,,,,,,,,,,,3559.4475336257624,3559.4475336257624,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,
2024-06-14 00:00:00,3465.316584199481,3465.316584199481,3465.316584199481,3465.316584199481,3465.316584199481,,-0.026445381913073662,-0.026801350877829852,,,,,,,,,3508.45993601986,3510.5718483467313,,,,,,,,,,,,-2.111912326871334,-1.17328462603963,-0.9386277008317039,,,,0.0,0.0,3559.4475336257624,,
2024-06-15 00:00:00,3478.774834988923,3478.774834988923,3478.774834988923,3478.774834988923,3478.774834988923,,0.0038837002226019823,0.0038761781283085236,,,,,,,,,3496.8738342318034,3499.1474901713527,,,,,,,,,,,,-2.2736559395493714,-1.6242564758387041,-0.6493994637106673,,,,0.0,0.0,3465.316584199481,,
2024-06-16 00:00:00,3565.1232591862595,3565.1232591862595,3565.1232591862595,3565.1232591862595,3565.1232591862595,,0.024821504205692957,0.02451845518750303,,,,,,,,,3518.417510471019,3517.5914320745514,,,,,,,,,,,,0.8260783964674374,-0.7941972372526129,1.6202756337200503,,,,0.0,0.0,3478.774834988923,,
2024-06-17 00:00:00,3618.508652976102,3618.508652976102,3618.508652976102,3618.508652976102,3618.508652976102,,0.01497434728302438,0.01486333856158366,,,,,,,,,3545.611916166243,3540.994551844682,,,,,,,,,,,,4.617364321561126,0.8156199803859336,3.8017443411751928,,,,0.0,0.0,3565.1232591862595,,
2024-06-18 00:00:00,3510.3586935289036,3510.3586935289036,3510.3586935289036,3510.3586935289036,3510.3586935289036,,-0.029887992490566173,-0.03034374249183728,,,,,,,,,3537.043528400218,3534.858433766872,,,,,,,,,,,,2.1850946333456704,1.1868237526557903,0.9982708806898801,,,,0.0,0.0,3618.508652976102,,
2024-06-19 00:00:00,3480.4713384276088,3480.4713384276088,3480.4713384276088,3480.4713384276088,3480.4713384276088,,-0.008514045916843238,-0.00855049745328359,,,3525.428699561863,,,,,,3524.419642138819,3525.185970796013,,,,,56.91387610146654,,,,,0.9872476895817404,,-0.7663286571937533,0.6925329830877704,-1.4588616402815238,,,,0.0,0.0,3510.3586935289036,,
2024-06-20 00:00:00,3555.9658395535403,3555.9658395535403,3555.9658395535403,3555.9658395535403,3555.9658395535403,,0.021690884304204072,0.021458984488920398,-0.0009781557501075122,,3524.9313146944028,,,,,,3531.002847314382,3530.1453703264656,0.02232717311747088,,,,56.581268783962464,,,,,1.008804292080746,,0.8574769879164705,0.7321721292208053,0.1253048586956652,,,,0.0,0.0,3480.4713384276088,3559.4475336257624,
2024-06-21 00:00:00,3511.28482815368,3511.28482815368,3511.28482815368,3511.28482815368,3511.28482815368,,-0.012565084541270588,-0.012644692775137283,0.01326523647616984,,3531.4982066878592,,,,,,3527.1019213014497,3527.3498239321643,0.020082918404323486,,,,50.89053918782596,,,,,0.9942762597200532,,-0.24790263071463414,0.5057699974997624,-0.7536726282143965,,,,0.0,0.0,3555.9658395535403,3465.316584199481,
2024-06-22 00:00:00,3516.88098000528,3516.88098000528,3516.88098000528,3516.88098000528,3516.88098000528,,0.001593761863671661,0.0015924931730475565,0.010953898088801761,,3536.941941690196,,,,,,3525.165056898137,3525.905225360245,0.020066859622960093,,,,46.125827020809645,,,,,0.9943281620067166,,-0.7401684621077038,0.2266074559193684,-0.9667759180270722,,,,0.0,0.0,3511.28482815368,3478.774834988923,
2024-06-23 00:00:00,3494.7985621731755,3494.7985621731755,3494.7985621731755,3494.7985621731755,3494.7985621731755,,-0.006278977866368218,-0.00629877355585997,-0.019725740710893613,,3526.8955564026132,,,,,,3519.6087205513727,3521.870681290277,0.017363045706194655,,,,46.62066832424872,,,,,0.9908993635575145,,-2.2619607389042358,-0.3178770455884513,-1.9440836933157843,,,,0.0,0.0,3516.88098000528,3565.1232591862595,
